,userId,itemId,rating,timestamp
213,5,139,3,875721260
214,5,143,3,875636815
215,5,144,3,875636141
216,5,153,5,875636375
217,5,154,3,875636691
218,5,167,2,875636281
219,5,173,4,875636675
220,5,176,3,875635962
221,5,185,3,875720692
222,5,209,5,875636571
223,5,211,4,875636631
224,5,214,3,875637485
225,5,219,3,875720744
226,5,222,4,875635174
227,5,225,2,875635723
228,5,227,4,875636099
229,5,230,3,875636070
230,5,231,2,875635947
231,5,234,2,875720692
232,5,241,1,875720948
233,5,243,1,878844164
234,5,259,1,878844208
235,5,267,4,875635064
236,5,363,3,875635225
237,5,364,1,875636571
238,5,369,1,875635372
239,5,370,1,875720814
240,5,372,3,875636230
241,5,376,2,879198045
242,5,377,1,878844615
243,5,379,3,875720814
244,5,382,5,875636587
245,5,384,3,875636389
246,5,385,4,875636185
247,5,388,2,879198898
248,5,389,1,875721315
249,5,391,4,875636167
250,5,393,2,875636265
251,5,394,2,879198031
252,5,397,2,875635907
253,5,400,1,878844630
254,5,402,1,875720947
255,5,403,3,875636152
256,5,407,3,875635431
257,5,410,1,879198183
258,5,411,1,875635431
259,5,413,3,875635807
260,5,417,3,875636830
261,5,418,3,875721216
262,5,421,1,875721019
263,5,422,4,875636767
264,5,423,4,875636793
265,5,424,1,875635807
266,5,426,3,878844510
267,5,428,5,875636588
268,5,429,3,875637429
269,5,433,5,875636655
270,5,435,4,875636033
271,5,436,5,875720717
272,5,439,1,878844423
273,5,441,1,875720830
274,5,444,2,875720762
275,5,445,3,875720744
276,5,453,1,879198898
277,5,454,1,875721432
278,5,457,1,879198898
279,6,14,5,883599249
280,6,15,3,883599302
281,6,19,4,883602965
282,6,23,4,883601365
283,6,28,2,883603013
284,6,32,4,883601311
285,6,56,4,883601277
286,6,59,5,883601713
287,6,69,3,883601277
288,6,70,3,883601427
289,6,81,4,883602283
290,6,86,3,883603013
291,6,87,4,883602174
292,6,95,2,883602133
293,6,98,5,883600680
294,6,100,5,883599176
295,6,117,2,883599431
296,6,124,5,883599228
297,6,125,3,883599670
298,6,131,5,883602048
299,6,133,4,883601459
300,6,134,5,883602283
301,6,135,5,883600747
302,6,136,5,883600842
303,6,143,2,883601053
304,6,151,3,883599558
305,6,154,3,883602730
306,6,156,3,883602212
307,6,175,4,883601426
308,6,180,4,883601311
309,6,183,4,883601311
310,6,187,4,883600914
311,6,188,3,883602462
312,6,189,3,883601365
313,6,193,3,883601529
314,6,195,4,883602283
315,6,197,5,883601203
316,6,199,4,883601203
317,6,204,3,883601277
318,6,205,3,883600878
319,6,208,4,883602422
320,6,209,4,883601713
321,6,211,5,883601155
322,6,213,4,883602462
323,6,221,4,883599431
324,6,238,5,883601713
325,6,248,3,883598981
326,6,258,2,883268278
327,6,269,4,883268222
328,6,275,4,883599102
329,6,276,2,883599134
330,6,284,2,883599590
331,6,286,2,883268170
332,6,294,2,883599938
333,6,297,3,883599134
334,6,301,2,883600406
335,6,304,4,883268322
336,6,318,4,883600985
337,6,357,4,883602422
338,6,423,3,883602501
339,6,432,4,883601713
340,6,458,1,883599914
341,6,459,2,883599228
342,6,463,4,883601713
343,6,466,4,883602422
344,6,467,4,883602284
345,6,469,5,883601155
346,6,470,3,883602690
347,6,471,2,883599558
348,6,475,5,883599478
349,6,476,1,883600175
350,6,477,1,883599509
351,6,478,4,883602762
352,6,479,5,883601053
353,6,480,4,883601089
354,6,481,5,883600914
355,6,483,5,883601500
356,6,484,5,883601011
357,6,486,4,883601427
358,6,487,5,883600785
359,6,488,5,883601426
360,6,492,5,883601089
361,6,498,4,883601053
362,6,499,4,883602283
363,6,500,4,883601277
364,6,506,4,883602174
365,6,508,3,883599530
366,6,509,4,883602664
367,6,511,5,883601393
368,6,513,4,883600913
369,6,515,4,883599273
370,6,517,4,883602212
371,6,518,3,883603042
372,6,521,4,883601277
373,6,523,5,883601528
374,6,524,3,883600632
375,6,525,5,883601203
376,6,526,3,883602596
377,6,528,4,883602174
378,6,532,3,883600066
379,6,534,4,883599354
380,7,7,5,891352220
381,7,8,5,891351328
382,7,10,4,891352864
383,7,22,5,891351121
384,7,28,5,891352341
385,7,32,4,891350932
386,7,44,5,891351728
387,7,53,5,891354689
388,7,54,3,892132380
389,7,72,5,891353977
390,7,78,3,891354165
391,7,79,4,891352261
392,7,81,5,891352626
393,7,82,3,891351471
394,7,89,5,891351082
395,7,90,3,891352984
396,7,92,5,891352010
397,7,93,5,891351042
398,7,101,5,891350966
399,7,106,4,891353892
400,7,118,2,891353411
401,7,121,5,891352904
402,7,126,3,891353254
403,7,127,5,891351728
404,7,131,5,891352383
405,7,133,5,891353192
406,7,136,5,891351813
407,7,139,3,891354729
408,7,142,3,891354090
409,7,151,4,891352749
410,7,153,5,891352220
411,7,154,5,891353124
412,7,156,5,891351653
413,7,161,3,891352489
414,7,162,5,891353444
415,7,163,4,891353444
416,7,166,3,891351585
417,7,168,5,891351509
418,7,171,3,891351287
419,7,172,4,891350965
420,7,174,5,891350757
421,7,176,3,891350782
422,7,177,4,891352904
423,7,181,3,891351287
424,7,182,4,891350965
425,7,183,4,891351624
426,7,185,5,892135346
427,7,188,5,891352778
428,7,190,5,891351728
429,7,191,5,891351201
430,7,193,5,892135346
431,7,195,5,891352626
432,7,196,5,891351432
433,7,200,5,891353543
434,7,203,5,891352178
435,7,205,5,891351585
436,7,207,4,891352526
437,7,208,5,891352220
438,7,210,4,891352904
439,7,212,1,891353051
440,7,223,5,891351328
441,7,226,5,891353614
442,7,227,3,892132317
443,7,228,4,891350845
444,7,232,3,891353766
445,7,241,4,891354053
446,7,259,3,891350464
447,7,260,1,892130982
448,7,264,4,891350703
449,7,266,4,891350703
450,7,268,3,891350703
451,7,269,3,891349991
452,7,273,3,891351547
453,7,281,3,891353710
454,7,285,5,891351813
455,7,288,4,891350703
456,7,300,4,891350703
457,7,307,5,891350703
458,7,334,5,892130784
459,7,378,5,891353011
460,7,382,4,891352093
461,7,385,5,891351585
462,7,389,4,891354090
463,7,393,4,891352058
464,7,396,4,891354288
465,7,399,4,891354357
466,7,401,4,891354257
467,7,404,5,891352947
468,7,418,4,892131824
469,7,420,5,891353219
470,7,423,5,891351509
471,7,428,5,892133036
472,7,430,3,891352178
473,7,431,4,891351547
474,7,432,4,891352831
475,7,435,5,891350845
476,7,448,3,891353828
477,7,450,4,892132425
478,7,451,5,891353892
479,7,455,4,891353086
480,7,461,4,891352303
481,7,471,4,891352864
482,7,472,2,891353357
483,7,479,4,891352010
484,7,480,4,891352093
485,7,481,5,891352341
486,7,482,3,891351083
487,7,483,4,891351851
488,7,484,5,891351201
489,7,485,5,891351851
490,7,489,3,891353477
491,7,491,5,891351432
492,7,492,5,891352010
493,7,495,5,891351328
494,7,496,5,891351083
495,7,497,4,891352134
496,7,498,5,891351814
497,7,501,5,891353411
498,7,504,5,891352384
499,7,505,3,891352341
500,7,511,5,891351624
501,7,514,2,891351121
502,7,515,3,891350757
503,7,519,4,891352831
504,7,520,5,892133466
505,7,526,5,891351042
506,7,528,5,891352659
507,7,530,5,891350900
508,7,537,3,891352749
509,7,541,2,891354662
510,7,542,4,892131849
511,7,543,3,891351772
512,7,548,5,891352692
513,7,550,4,891352489
514,7,553,3,892134010
515,7,554,3,891354639
516,7,555,4,892134811
517,7,559,5,891354882
518,7,560,3,892132798
519,7,562,5,891354053
520,7,563,2,892131978
521,7,564,3,891354471
522,7,567,1,892132019
523,7,570,3,891354639
524,7,576,5,892132943
525,7,579,4,892133361
526,7,580,3,892132171
527,7,581,5,891353477
528,7,582,5,892135347
529,7,587,4,891353950
530,7,589,5,891352451
531,7,599,1,891353860
532,7,604,3,891351547
533,7,608,4,891351653
534,7,614,5,891352489
535,7,618,4,891350900
536,7,619,3,891352831
537,7,621,5,892132773
538,7,622,4,891352984
539,7,623,3,891354217
540,7,624,4,891353892
541,7,626,5,892132773
542,7,627,3,891352594
543,7,630,5,891352341
544,7,633,5,891351509
545,7,636,4,891351384
546,7,637,4,891353570
547,7,642,3,892132277
548,7,643,4,891350932
549,7,644,5,891351685
550,7,645,4,891353614
551,7,647,5,891352489
552,7,648,5,891351653
553,7,650,3,891350965
554,7,653,4,891351161
555,7,654,5,892135347
556,7,657,4,891351234
557,7,658,3,891352419
558,7,659,5,891351161
559,7,661,5,891351624
560,7,662,3,892133739
561,7,667,5,892135347
562,7,669,1,892132020
563,7,673,3,891353744
564,7,674,2,891352659
565,7,675,5,891352947
566,7,676,3,891354499
567,7,680,4,891350703
568,7,681,1,891350594
569,7,683,4,891350703
570,8,7,3,879362287
571,8,22,5,879362183
572,8,50,5,879362124
573,8,56,5,879362183
574,8,79,4,879362286
575,8,89,4,879362124
576,8,127,5,879362123
577,8,144,5,879362286
578,8,172,5,879362123
579,8,176,5,879362233
580,8,182,5,879362183
581,8,183,5,879362233
582,8,188,5,879362356
583,8,190,4,879362183
584,8,210,4,879362287
585,8,258,5,879361482
586,8,294,3,879361521
587,8,301,4,879361550
588,8,338,4,879361873
589,8,385,1,879362124
590,8,457,1,879361825
591,8,511,5,879362183
592,8,550,3,879362356
593,8,568,4,879362233
594,8,651,5,879362123
595,8,685,4,879362423
596,8,686,3,879362356
597,8,687,1,879361825
598,8,689,4,879361873
599,9,6,5,886960055
600,9,286,5,886960055
601,9,298,5,886960055
602,9,340,4,886958715
603,9,479,4,886959343
604,9,487,5,886960056
605,9,507,4,886959343
606,9,521,4,886959343
607,9,527,3,886959344
608,9,691,5,886960055
609,10,1,4,877888877
610,10,4,4,877889130
611,10,7,4,877892210
612,10,13,3,877892050
613,10,16,4,877888877
614,10,22,5,877888812
615,10,48,4,877889058
616,10,56,5,877886598
617,10,64,4,877886598
618,10,98,4,877889261
619,10,99,5,877889130
620,10,100,5,877891747
621,10,124,5,877888545
622,10,127,5,877886661
623,10,132,5,877893020
624,10,133,5,877891904
625,10,135,5,877889004
626,10,144,4,877892110
627,10,155,4,877889186
628,10,156,4,877886846
629,10,160,4,877888944
630,10,164,4,877889333
631,10,168,4,877888812
632,10,175,3,877888677
633,10,176,4,877889130
634,10,183,5,877893020
635,10,186,4,877886722
636,10,191,5,877888613
637,10,194,4,877886661
638,10,195,4,877889130
639,10,199,4,877892050
640,10,200,5,877889261
641,10,203,4,877891967
642,10,218,4,877889261
643,10,223,5,877888545
644,10,234,4,877888877
645,10,269,4,877886162
646,10,275,4,877888677
647,10,283,4,877892276
648,10,285,5,877889186
649,10,289,4,877886223
650,10,294,3,879163524
651,10,321,4,879163494
652,10,340,4,880371312
653,10,367,4,877892437
654,10,371,4,877886912
655,10,385,4,877886783
656,10,418,4,877886783
657,10,420,4,877892438
658,10,435,5,877889261
659,10,447,4,877891747
660,10,461,3,877888944
661,10,463,4,877889186
662,10,474,4,877886783
663,10,475,4,877888545
664,10,483,5,877889333
665,10,486,4,877886846
666,10,488,5,877888613
667,10,489,4,877892210
668,10,493,4,877886661
669,10,495,4,877892160
670,10,496,5,877889005
671,10,497,4,877889261
672,10,498,5,877889333
673,10,504,5,877892110
674,10,505,4,877886846
675,10,509,4,877889005
676,10,519,5,877892050
677,10,521,4,877892110
678,10,558,4,877886722
679,10,588,4,877886846
680,10,603,5,877886783
681,10,611,5,877886722
682,10,615,4,877892276
683,10,651,4,877888812
684,10,652,3,877889130
685,10,655,5,877891904
686,10,656,5,877886846
687,10,657,4,877892110
688,10,695,3,877892050
689,10,696,4,877892276
690,10,698,4,877888877
691,10,702,3,877886722
692,10,703,5,877892110
693,10,704,3,877892050
694,10,705,4,877892050
695,10,706,4,877888677
696,10,710,4,877892160
697,10,711,4,877888812
698,10,712,4,877892438
699,11,9,5,891902970
700,11,12,2,891904194
701,11,22,4,891904241
702,11,38,3,891905936
703,11,40,3,891905279
704,11,47,4,891904551
705,11,51,4,891906439
706,11,90,2,891905298
707,11,94,3,891905324
708,11,97,4,891904300
709,11,100,4,891902718
710,11,109,3,891903836
711,11,110,3,891905324
712,11,111,4,891903862
713,11,120,2,891903935
714,11,135,4,891904335
715,11,175,3,891904551
716,11,185,4,891905783
717,11,190,3,891904174
718,11,191,4,891904270
719,11,194,4,891904920
720,11,203,4,891905856
721,11,204,3,891904920
722,11,215,3,891904389
723,11,216,3,891904949
724,11,227,3,891905896
725,11,230,4,891905783
726,11,241,4,891906389
727,11,260,1,891902426
728,11,268,5,891901652
729,11,277,5,891903226
730,11,291,4,891902815
731,11,300,3,891902092
732,11,312,4,891902157
733,11,350,4,891901991
734,11,383,2,891905555
735,11,395,2,891905349
736,11,402,4,891904662
737,11,425,4,891904300
738,11,428,4,891905032
739,11,429,5,891904335
740,11,435,4,891904968
741,11,455,3,891903862
742,11,517,2,891905222
743,11,521,2,891904174
744,11,524,4,891904949
745,11,558,3,891904214
746,11,561,2,891905936
747,11,573,3,891906327
748,11,597,2,891904037
749,11,652,4,891905003
750,11,660,3,891904573
751,11,663,4,891905032
752,11,710,2,891905221
753,11,713,5,891903024
754,11,714,4,891904214
755,11,720,1,891904717
756,11,721,3,891905279
757,11,722,3,891905349
758,11,723,5,891904637
759,11,725,3,891905568
760,11,726,3,891905515
761,11,730,3,891904335
762,11,732,3,891904596
763,11,733,4,891904413
764,11,734,3,891905349
765,11,735,3,891904300
766,11,736,4,891906411
767,11,739,3,891906411
768,11,740,4,891903067
769,11,741,5,891902745
770,11,743,2,891904065
771,11,744,4,891903005
772,11,746,4,891905032
773,11,751,2,891902092
774,11,752,4,891902157
775,12,15,5,879959670
776,12,28,5,879958969
777,12,50,4,879959044
778,12,71,4,879959635
779,12,82,4,879959610
780,12,96,4,879959583
781,12,97,5,879960826
782,12,132,5,879959465
783,12,143,5,879959635
784,12,157,5,879959138
785,12,172,4,879959088
786,12,191,5,879960801
787,12,196,5,879959553
788,12,200,1,879959610
789,12,204,5,879960826
790,12,276,4,879959488
791,12,282,5,879960679
792,12,300,4,879958639
793,12,318,5,879960826
794,12,381,4,879958902
795,12,402,5,879960826
796,12,471,5,879959670
797,12,684,5,879959105
798,12,735,5,879960826
799,12,753,5,879960679
800,12,754,4,879958810
801,13,2,3,882397650
802,13,11,1,882397146
803,13,14,4,884538727
804,13,21,3,882399040
805,13,24,1,882397741
806,13,25,1,882141686
807,13,27,3,882397833
808,13,29,2,882397833
809,13,40,2,886302815
810,13,42,4,882141393
811,13,45,3,882139863
812,13,48,5,882139863
813,13,56,5,881515011
814,13,59,4,882140425
815,13,61,4,882140552
816,13,64,5,882140037
817,13,66,3,882141485
818,13,71,4,882398654
819,13,72,4,882141727
820,13,73,3,882141485
821,13,88,4,882141485
822,13,90,3,882141872
823,13,94,3,882142057
824,13,97,4,882399357
825,13,98,4,881515011
826,13,100,5,882140166
827,13,109,4,882141306
828,13,118,4,882397581
829,13,121,5,882397503
830,13,124,5,884538663
831,13,137,5,882139804
832,13,144,4,882397146
833,13,147,3,882397502
834,13,150,5,882140588
835,13,153,4,882139901
836,13,154,5,882141335
837,13,161,5,882397741
838,13,167,4,882141659
839,13,168,4,881515193
840,13,173,2,882139863
841,13,178,4,882139829
842,13,180,5,882141248
843,13,181,5,882140354
844,13,185,3,881515011
845,13,186,4,890704999
846,13,190,4,882397145
847,13,195,3,881515296
848,13,196,4,882140552
849,13,198,3,881515193
850,13,201,1,882396869
851,13,208,5,882140624
852,13,210,3,882140455
853,13,212,5,882399385
854,13,215,5,882140588
855,13,217,1,882396955
856,13,219,1,882396955
857,13,226,4,882397651
858,13,229,4,882397650
859,13,230,3,882397503
860,13,232,3,890704999
861,13,238,3,881515411
862,13,243,3,882140966
863,13,258,4,882139327
864,13,261,1,883670785
865,13,263,5,881515647
866,13,265,4,882140038
867,13,268,4,881514810
868,13,269,2,889292060
869,13,270,4,881514876
870,13,271,1,881514876
871,13,272,4,884538403
872,13,273,3,882397502
873,13,276,5,882140104
874,13,281,3,882397974
875,13,287,1,882141459
876,13,289,2,882140759
877,13,290,4,882141814
878,13,294,2,881514683
879,13,300,1,881515736
880,13,301,1,882140718
881,13,302,5,881514811
882,13,303,4,881514876
883,13,305,4,881514811
884,13,308,3,881514726
885,13,312,1,883670630
886,13,314,1,884538485
887,13,315,5,884538466
888,13,317,5,882140552
889,13,318,3,882139686
890,13,319,4,882139327
891,13,320,1,882397010
892,13,331,3,881515457
893,13,333,3,881514810
894,13,334,1,886952467
895,13,338,1,882140740
896,13,340,2,881514684
897,13,341,2,886952422
898,13,343,1,883670672
899,13,344,2,888073635
900,13,345,4,884538366
901,13,349,1,892387807
902,13,351,1,886302385
903,13,353,4,886261450
904,13,354,2,888779458
905,13,360,4,882140926
906,13,363,3,882398076
907,13,377,1,882399219
908,13,379,1,882396984
909,13,384,2,882141814
910,13,385,3,882397502
911,13,387,3,886304229
912,13,391,3,882398255
913,13,396,3,882141727
914,13,402,4,886303934
915,13,405,2,882397742
916,13,409,3,882141872
917,13,414,5,882141458
918,13,416,3,882398934
919,13,418,2,882398763
920,13,420,4,882398691
921,13,421,2,882140389
922,13,423,5,882398814
923,13,428,5,882140588
924,13,431,1,882397271
925,13,436,2,882396869
926,13,437,1,882397068
927,13,440,1,882397040
928,13,443,4,882140588
929,13,447,2,882396869
930,13,449,4,882398385
931,13,450,3,882398494
932,13,451,1,882141872
933,13,452,3,882397039
934,13,457,1,883670785
935,13,467,5,882140588
936,13,472,5,882398327
937,13,476,2,882141997
938,13,477,4,882398934
939,13,480,3,881515193
940,13,481,3,882140038
941,13,482,5,882140355
942,13,483,5,882139774
943,13,488,3,890704999
944,13,493,5,882140206
945,13,498,4,882139901
946,13,501,5,882398724
947,13,502,5,882141458
948,13,505,3,882140389
949,13,508,3,882140426
950,13,509,5,882140691
951,13,514,5,881515112
952,13,516,5,882141485
953,13,517,5,882139746
954,13,519,5,882140355
955,13,520,4,886302261
956,13,524,4,886302261
957,13,526,3,882141053
958,13,530,5,881515295
959,13,539,1,883670785
960,13,540,3,882398410
961,13,546,3,882397741
962,13,548,3,882398743
963,13,564,1,882396913
964,13,567,1,882396955
965,13,570,5,882397581
966,13,588,4,882398763
967,13,589,3,881515239
968,13,596,3,882398691
969,13,597,3,882397650
970,13,601,4,882140104
971,13,604,5,882139966
972,13,610,2,882140690
973,13,612,4,882140318
974,13,614,4,884538634
975,13,615,4,881515348
976,13,617,3,881515112
977,13,624,5,882398691
978,13,625,2,882398691
979,13,632,3,884538664
980,13,651,5,882140070
981,13,652,5,882141458
982,13,659,3,882141335
983,13,665,2,882396984
984,13,673,3,882140691
985,13,678,3,882140792
986,13,682,1,883670742
987,13,683,1,886952521
988,13,685,5,882397582
989,13,694,4,890704999
990,13,705,5,884538766
991,13,716,4,882141393
992,13,720,4,882397974
993,13,735,3,882140690
994,13,752,1,886952569
995,13,755,3,882399014
996,13,759,2,882398542
997,13,764,2,882141997
998,13,766,4,882139686
999,13,772,1,882140070
1000,13,776,2,882398934
1001,13,780,1,882142057
1002,13,781,3,882399528
1003,13,782,3,885744650
1004,13,783,3,886304188
1005,13,784,1,882397084
1006,13,786,3,886303088
1007,13,787,3,882141582
1008,13,788,1,882396914
1009,13,794,4,882399615
1010,13,802,2,882398254
1011,13,805,4,882141458
1012,13,807,1,886304229
1013,13,808,2,882397833
1014,13,809,4,882397582
1015,13,812,2,882398933
1016,13,814,5,886302261
1017,13,816,1,882396983
1018,13,820,4,882398743
1019,13,821,3,882141393
1020,13,823,5,882397833
1021,13,828,1,882399218
1022,13,830,1,882397581
1023,13,831,3,882398385
1024,13,836,2,882139746
1025,13,839,1,882396984
1026,13,840,3,886261387
1027,13,842,2,882399156
1028,13,844,1,882397010
1029,13,847,4,882139937
1030,13,848,5,882140001
1031,13,852,1,882396869
1032,13,854,1,882396914
1033,13,856,5,886303171
1034,13,857,3,881515348
1035,13,858,1,882397068
1036,13,859,1,882397040
1037,13,860,1,882396984
1038,13,861,3,882139774
1039,13,864,4,882141924
1040,13,866,3,882141814
1041,13,868,5,882139901
1042,13,869,3,882141727
1043,13,874,5,881514876
1044,13,875,1,881515613
1045,13,876,2,881515521
1046,13,877,2,882140792
1047,13,878,1,883670785
1048,13,885,1,886302334
1049,13,887,5,882140867
1050,13,888,2,886261388
1051,13,890,1,883670672
1052,13,892,3,882774224
1053,13,894,1,883670742
1054,13,898,1,884538403
1055,13,901,1,883670672
1056,13,906,3,891749765
1057,13,907,1,884538485
1058,13,908,1,886302385
1059,13,910,2,890704721
1060,13,912,2,892014861
1061,13,913,1,892014908
1062,13,915,5,892015023
1063,13,918,3,892524090
1064,14,7,5,876965061
1065,14,9,4,879119260
1066,14,13,4,880929778
1067,14,14,3,879119311
1068,14,15,4,879119390
1069,14,18,3,879119260
1070,14,22,3,890881521
1071,14,23,5,890881216
1072,14,42,4,879119579
1073,14,50,5,890881557
1074,14,56,5,879119579
1075,14,70,1,879119692
1076,14,93,3,879119311
1077,14,98,3,890881335
1078,14,100,5,876965165
1079,14,111,3,876965165
1080,14,116,5,876965165
1081,14,121,3,876965061
1082,14,151,5,876964725
1083,14,168,4,879119497
1084,14,172,5,890881521
1085,14,174,5,890881294
1086,14,175,5,879119497
1087,14,176,1,890881484
1088,14,181,5,889666215
1089,14,202,3,890881521
1090,14,204,5,879119651
1091,14,211,4,879119693
1092,14,213,5,890881557
1093,14,242,4,876964570
1094,14,269,4,892242403
1095,14,275,4,876964725
1096,14,283,4,882839936
1097,14,285,5,879119118
1098,14,313,2,890880970
1099,14,357,2,890881294
1100,14,408,5,879119348
1101,14,455,4,880929745
1102,14,474,4,890881557
1103,14,475,3,876964936
1104,14,477,4,879119311
1105,14,492,4,890881485
1106,14,498,5,890881384
1107,14,509,5,890881521
1108,14,514,4,879119579
1109,14,517,4,890881485
1110,14,519,5,890881335
1111,14,530,5,890881433
1112,14,596,3,879119311
1113,14,603,4,890881484
1114,14,655,5,879119739
1115,14,709,5,879119693
1116,14,716,5,879119651
1117,14,792,5,879119651
1118,14,813,2,880929564
1119,14,845,3,880929564
1120,14,922,4,880929651
1121,15,1,1,879455635
1122,15,7,1,879455506
1123,15,9,4,879455635
1124,15,18,1,879455681
1125,15,20,3,879455541
1126,15,25,3,879456204
1127,15,127,2,879455505
1128,15,137,4,879455939
1129,15,148,3,879456049
1130,15,222,3,879455730
1131,15,244,2,879456447
1132,15,274,4,879456168
1133,15,278,1,879455843
1134,15,286,2,879455049
1135,15,289,3,879455262
1136,15,300,4,879455166
1137,15,301,4,879455233
1138,15,307,1,879455233
1139,15,331,3,879455166
1140,15,405,2,879455957
1141,15,411,2,879456351
1142,15,458,5,879456288
1143,15,459,5,879455562
1144,15,471,4,879456084
1145,15,473,1,879456204
1146,15,476,4,879456404
1147,15,508,2,879455789
1148,15,591,2,879455821
1149,15,620,4,879456204
1150,15,678,1,879455311
